speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0.16666666666666666	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0.3333333333333333	0	0	0	0	0.16666666666666666	0	0.16666666666666666	0	6
NWF089	3I	1	0	0	0.2	0	0	0	0.2	0.2	0	0.2	0	0.2	0	0.4	0	0.6	0	0	0	0	0	0.2	0	0	0.6	0	5
NWF089	3I	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0.16666666666666666	0	0	0	0	0.16666666666666666	0.16666666666666666	0	0	0	0	0	0	0.16666666666666666	0	0.5	0	0	0	0	0	0	0	0.16666666666666666	0.3333333333333333	0	6
NWF089	3I	1	0	0	0.058823529411764705	0.058823529411764705	0	0.17647058823529413	0.11764705882352941	0	0	0	0	0	0	0.11764705882352941	0	0.29411764705882354	0.058823529411764705	0.058823529411764705	0	0	0.058823529411764705	0.11764705882352941	0	0.058823529411764705	0.17647058823529413	0	17
NWF089	3I	2	0.027777777777777776	0	0.027777777777777776	0.05555555555555555	0.027777777777777776	0.1111111111111111	0.1388888888888889	0.08333333333333333	0.08333333333333333	0	0	0.027777777777777776	0.05555555555555555	0.2222222222222222	0	0.4444444444444444	0.027777777777777776	0.027777777777777776	0	0	0.027777777777777776	0	0.027777777777777776	0.1111111111111111	0.2777777777777778	0.05555555555555555	36
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0.1	0	0.1	0	0.3	0	0	0	0	0	0.3	0	0.1	0.2	0.3	10
NWF089	3I	2	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	4
NWF089	3I	1	0	0	0	0.1111111111111111	0	0.1111111111111111	0.1111111111111111	0	0	0	0	0	0	0.1111111111111111	0	0.5555555555555556	0.1111111111111111	0.1111111111111111	0	0	0.1111111111111111	0	0	0	0.2222222222222222	0	9
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	2	0	0	0	0.1875	0	0.0625	0	0.0625	0.0625	0	0	0.0625	0	0.0625	0.125	0.3125	0.0625	0.0625	0	0	0.1875	0.125	0	0	0.0625	0	16
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0.06666666666666667	0	0.13333333333333333	0.06666666666666667	0.13333333333333333	0.13333333333333333	0	0	0.06666666666666667	0.06666666666666667	0.2	0.06666666666666667	0.6	0.13333333333333333	0.06666666666666667	0	0	0.06666666666666667	0.2	0.06666666666666667	0.06666666666666667	0.4	0	15
NWF089	3I	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	2
NWF089	3I	1	0	0	0	0.09090909090909091	0	0.18181818181818182	0.18181818181818182	0.09090909090909091	0.09090909090909091	0	0	0.09090909090909091	0	0.2727272727272727	0	0.36363636363636365	0	0.09090909090909091	0	0	0	0	0.09090909090909091	0	0.36363636363636365	0	11
NWF089	3I	1	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.2	0	0.2	0	5
NWF089	3I	1	0	0.16666666666666666	0	0	0	0.16666666666666666	0	0.16666666666666666	0	0	0	0	0	0.16666666666666666	0.16666666666666666	0.5	0.16666666666666666	0	0	0	0.16666666666666666	0.16666666666666666	0	0	0	0	6
NWF089	3I	1	0	0.2222222222222222	0.1111111111111111	0.1111111111111111	0	0	0	0.3333333333333333	0.1111111111111111	0	0	0	0.1111111111111111	0.3333333333333333	0	0.4444444444444444	0.1111111111111111	0.1111111111111111	0	0	0	0	0	0	0.1111111111111111	0	9
NWF089	3I	2	0	0	0	0.25	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.25	0	0	4
NWF089	3I	1	0	0	0.3333333333333333	0	0	0	0.3333333333333333	0	0	0	0	0	0	0.3333333333333333	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0.25	0	0	0	0.25	0.25	0	0	0	0.25	0.25	0	0.75	0	0.25	0	0	0	0	0	0.25	0.75	0	4
NWF089	3I	1	0	0	0	0.2	0	0.2	0	0.2	0.2	0	0	0	0.2	0.2	0	0.4	0	0.4	0	0	0	0.2	0	0	0.4	0	5
NWF089	3I	1	0	0	0	0.2	0	0	0	0.2	0.2	0	0	0	0.2	0.2	0	0.4	0	0.2	0	0	0	0.2	0	0	0.4	0	5
