speaker	task	stance	o	s	c	a	d	r	f	t	e	i	x	b	period	comma	questionmark	exclamationmark	pronoun	ipron	ppron	singPPron	plurPPron	1stPPron	2ndPPron	3rdPPron	defArt	indefArt	function	prep	conj	filler	nonflu	swear	tentat	differ	discrep	certain	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM053	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	1	0	0	1	1	0	6	2	0	0	0	0	1	0	0	0	
NWM053	3I	1	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	2	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	3	2	0	0	1	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM053	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	2	1	1	0	1	1	0	0	6	0	2	0	0	0	2	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	6	4	0	0	2	0	2	0	2	2	0	0	0	2	11	3	1	0	0	0	0	0	2	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	1	1	0	0	0	0	6	1	1	0	1	0	1	1	1	0	
NWM053	3I	1	1	1	1	0	0	0	0	0	0	0	0	0	3	4	1	0	1	1	0	0	0	0	0	0	0	0	8	5	1	0	1	0	2	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	4	2	2	1	0	0	1	0	1	0	10	1	2	0	0	0	0	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	2	1	1	1	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	1	0	0	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	1	0	1	1	0	0	0	0	6	0	1	0	0	0	2	2	0	0	
NWM053	3I	2	0	1	1	0	1	1	0	0	0	0	0	0	0	5	3	0	2	1	1	0	1	1	0	0	0	0	4	1	0	0	1	0	0	0	0	0	
NWM053	3I	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	3	0	3	3	0	0	0	0	10	1	0	0	0	0	0	0	2	0	
NWM053	3I	2	1	1	1	0	0	0	0	0	0	0	0	0	1	4	1	0	1	1	0	0	0	0	0	0	0	0	8	4	1	0	0	0	1	1	0	0	
NWM053	3I	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM053	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	1	1	2	0	0	0	0	6	1	0	0	1	0	1	0	1	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	5	0	1	0	2	1	1	0	1	1	0	0	0	0	6	2	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	1	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM053	3I	3	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	2	1	1	0	1	1	0	0	0	0	4	1	0	0	0	0	0	0	0	1	
NWM053	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	4	2	0	0	1	0	1	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	4	1	4	1	0	1	1	0	1	0	11	1	1	0	0	0	0	1	1	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	
NWM053	3I	2	0	1	0	1	0	1	0	0	0	0	0	0	1	0	2	0	2	1	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	
NWM053	3I	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	1	0	1	1	0	0	0	0	6	1	0	0	0	0	2	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	
NWM053	3I	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	1	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	2	0	2	0	0	0	0	4	1	0	0	1	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	1	0	1	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	
NWM053	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1	5	1	1	0	0	0	2	0	0	0	
NWM053	3I	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	
NWM053	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	1	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM053	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	
NWM053	3I	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	2	1	1	2	0	0	0	0	8	1	2	0	0	0	0	0	0	0	
NWF089	6B	3	1	1	0	0	0	0	1	0	0	0	0	0	10	7	0	0	15	5	10	5	5	8	1	1	0	1	47	4	11	0	0	0	7	5	3	3	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	1	0	
NWF089	6B	2	1	0	0	1	0	0	1	1	0	0	0	0	3	0	0	0	3	0	3	3	0	3	0	0	0	0	6	1	0	0	0	0	1	0	0	0	
NWF089	6B	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	3	2	1	1	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	
NWF089	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	4	0	4	0	4	0	0	4	0	0	9	1	0	0	0	0	0	0	1	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	3	1	2	0	1	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	4	1	3	1	2	3	0	0	0	0	7	1	2	0	0	0	0	1	0	1	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	2	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	0	
NWF089	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	4	3	1	0	0	0	0	0	1	0	10	3	0	0	0	0	0	1	0	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	0	0	0	1	0	1	0	1	0	0	3	1	0	0	4	2	2	1	0	1	0	0	1	0	9	3	0	0	2	0	0	2	0	1	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWF089	6B	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	6	1	2	0	0	0	1	1	0	0	
NWF089	6B	2	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	1	2	0	0	0	0	0	2	0	6	1	1	0	0	0	0	1	0	0	
NWF089	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	1	0	0	1	0	0	0	5	1	1	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	2	0	2	0	1	1	0	0	1	0	5	1	0	0	0	0	1	1	1	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF089	6B	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	1	0	1	0	0	0	0	3	1	0	0	1	0	0	0	0	0	
NWF089	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWF089	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0	
NWF089	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	
NWF089	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	4	1	0	0	1	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	
NWF089	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	4	2	2	2	0	2	0	0	0	1	12	4	1	1	0	0	6	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	
NWF089	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	1	4	2	2	4	0	0	0	0	10	1	1	0	1	0	0	0	2	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	3	1	2	0	1	1	0	0	1	0	7	0	2	0	0	0	0	0	1	0	
NWF089	6B	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	
NWF089	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF089	6B	1	1	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	
NWF089	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	1	0	0	
